list, Map1
כַּבֶּגֶד, kabeged
כְּבֶגֶד, kveged
לַמוֹֹט, lamwoṭ
בַשַׁחַק, vašaħaq
בַּשַׁחַק, bašaħaq
מִפְּרִי, mipriy
יִתְהַלָכוּ, yithalaxu
לַשָׁוְא, lašaw'
תֶהְגֶה, tehgeh
חָם, ħam
עִנֵיתִי, ʕineytiy
עָנִיתִי, ʕaniytiy
בְּכֶסֶף, bxesef
בַכֶּסֶף, vakesef
רָאוּךָ, ra'uxa
בְעָנְיִי, vʕanyiy
הַדְרִיכֵנִי, hadriyxeniy
בְּקוֹֹלוֹֹ, bqwolwo
לֹא־נָשָׂא, lo'־nasa'
שְׂפַת, sfat
חִשַׁבְתִי, ħišavtiy
עָמְדוּ, ʕamdu
עָמָדוּ, ʕamadu
אֶמוֹֹט, 'emwoṭ
וֶאֱמוּנָתְךָ, we'emunatxa
הַבֹּטְחִים, haboṭħiym
חָלַל, ħalal
חִלֵל, ħilel
וְצַלְמָוֶת, wt͡salmawet
וְאֶפְרַיִם, w'efrayim
תַצִילֵנִי, tat͡siyleniy
לַהֲמִיתוֹֹ, lahamiytwo
נִבְהֲלוּ, nivhalu
עֶזְרָתִי, ʕezratiy
עַל־עֶרֶשׂ, ʕal־ʕeres
אֲהַלֵךְ, 'ahalex
מֵרִבְבוֹֹת, merivvwot
מְרֻבָּבוֹֹת, mrubavwot
אַל־תִתֵן, 'al־titen
עִם־עַבְדְךָ, ʕim־ʕavdxa
אוּכָל, 'uxal
אוֹֹכֵל, 'woxel
יְסַדְתָם, ysadtam
רַגְלֵינוּ, ragleynu
וּבְשָׂרִי, uvsariy
יִקְרָאֵנִי, yiqra'eniy
חִיִיתַנִי, ħiyiytaniy
חִיִיתָנִי, ħiyiytaniy
וְהִרְבָּה, whirbah
וְהַרְבֵּה, wharbeh
לְהוֹֹשִׁיעֵנִי, lhwošiyʕeniy
רוֹֹמְמוּ, rwommu
ישיב, yשyv
יָשִׁיב, yašiyv
אַל־תִבְטְחוּ, 'al־tivṭħu
יָדֵינוּ, yadeynu
בְּנוֹֹ, bnwo
בָּנוּ, banu
הַגִידוּ, hagiydu
הִגִידוּ, higiydu
פְּדוּת, pdut
פְדוּת, fdut
תַעֲנֶה, taʕaneh
תִבְעַר, tivʕar
אַתֶם, 'atem
עֹלוֹֹת, ʕolwot
עָלוֹֹת, ʕalwot
רַחוּם, raħum
זָרִים, zariym
אֲזַמְרָה־לָךְ, 'azamrah־lax
אֶבְיוֹֹנִים, 'evywoniym
אִמְרַת, 'imrat
אָמַרְתְ, 'amart
בֵּין, beyn
חָנֵנוּ, ħanenu
כִּכְלִי, kixliy
יָבֵשׁ, yaveš
כָּל־עַצְמוֹֹתָי, kal־ʕat͡smwotay
מַעֲשֵׂה, maʕaseh
לְדָם, ldam
תְחִנָתִי, tħinatiy
תוֹֹרָתִי, tworatiy
יִירְשׁוּ, yiyršu
יִירָשׁוּ, yiyrašu
רִדְפוּ, ridfu
רָדָפוּ, radafu
כִלְיֹתָי, xilyotay
כָלִיתִי, xaliytiy
וַעֲדַת, waʕadat
וִיסַפְּרוּ, wiysapru
וּבְרֹב, uvrov
אָסִיר, 'asiyr
כַּלְבוּשׁ, kalvuš
יַהֲרֹג, yaharog
וַיְנַסוּ, waynasu
תִתֵן, titen
בִּימִינֶךָ, biymiynexa
בִּימִינְךָ, biymiynxa
יֹבִלֵנִי, yovileniy
אֲהַלְלָה, 'ahallah
קָנִיתָ, qaniyta
מָה, mah
מֶה, meh
נָשָׂאתָ, nasa'ta
לָדַעַת, ladaʕat
שָׂבַעְנוּ, savaʕnu
שַׂבְּעֵנוּ, sabʕenu
אֲנָחְנוּ, 'anaħnu
אֲנַחְנוּ, 'anaħnu
כִּי־חַסְדְךָ, kiy־ħasdxa
בוּז, vuz
בּוּז, buz
וְאוֹֹדֶךָּ, w'wodeka
וְאוֹֹדְךָ, w'wodxa
נָא, na'
כְּצִפּוֹֹר, kt͡sipwor
זְקֵנִים, zqeniym
אָרוּם, 'arum
וְאַהֲרֹן, w'aharon
אֶת־צִיוֹֹן, 'et־t͡siywon
הִשְׂכִּילוּ, hiskiylu
הַשְׂכִּילוּ, haskiylu
אֶת־בֵּית, 'et־beyt
הוֹֹפִיַע, hwofiyaʕ
הוֹֹפִיעַ, hwofiyʕa
חֶרְפָּתִי, ħerpatiy
לִבְנֵיהֶם, livneyhem
אֶתְחַנָן, 'etħanan
זְמָמוֹֹ, zmamwo
זָמָמוּ, zamamu
כָּל־בְּכוֹֹר, kal־bxwor
כַּדוֹֹנָג, kadwonag
כַּדוֹֹנַג, kadwonag
יָמָיו, yamayw
פָּקַדְתָ, paqadta
בַצוֹֹם, vat͡swom
כְּגָמֻל, kgamul
כַּגָמֻל, kagamul
לְמַלְכֵי־אָרֶץ, lmalxey־'aret͡s
הֵכִין, hexiyn
וְלֹא־יָכְלוּ, wlo'־yaxlu
וְלֹא־יֻכְלוּ, wlo'־yuxlu
כָּלְתָה, kaltah
תַנִינִים, taniyniym
תַנִינִים, taniyniym
נֶאֶמְנוּ, ne'emnu
כֹּחַ, koħa
כֹחַ, xoħa
יִמָצוּ, yimat͡su
יִמְצוּ, yimt͡su
וְחַטָאִים, wħaṭa'iym
בְּזֹאת, bzo't
בַּחֹשֶׁךְ, baħošex
וְיֹשְׁבֵי, wyošvey
וְאַף, w'af
לָלֶכֶת, lalexet
הֵיכָלֶךָ, heyxalexa
מְחֵה, mħeh
חֲסִידָיו, ħasiydayw
מִשַׂעֲרוֹֹת, misaʕarwot
הָלַכְתִי, halaxtiy
הִלָכְתִי, hilaxtiy
לַהֲדֹם, lahadom
צִדְקִי, t͡sidqiy
נִאֲצוּ, ni'at͡su
נָאָצוּ, na'at͡su
שָׁמָה, šamah
וּבְשֵׁם, uvšem
יְגִיעוֹֹ, ygiyʕwo
יַגִיעוּ, yagiyʕu
חֵרְפוּ, ħerfu
כּוֹֹנָנְתָה, kwonantah
כוֹֹנַנְתָה, xwonantah
תְהוֹֹם, thwom
וּכְלִמָה, uxlimah
מֵאֱלֹהָי, me'elohay
מֵאֱלֹהֵי, me'elohey
לְכִסֵא־לָךְ, lxise'־lax
לְאִמְרֵי־פִי, l'imrey־fiy
חֶרֶב, ħerev
וּבַחֲמָתְךָ, uvaħamatxa
אַל־תַשְׁלִיכֵנִי, 'al־tašliyxeniy
לָמָה־קֹדֵר, lamah־qoder
וִיסוֹֹבְבוּ, wiyswovvu
זַעְמֶךָ, zaʕmexa
לִוְיָתָן, liwyatan
הֵאִירוּ, he'iyru
כַּאֲבוֹֹתָם, ka'avwotam
אֹתוֹֹתָיו, 'otwotayw
וְשָׁוְא, wšaw'
כַכָּלֶב, xakalev
תְחַיֵנוּ, tħayenu
יֶאְשְׁמוּ, ye'šmu
יֶאְשָׁמוּ, ye'šamu
וַיַפֵּל, wayapel
וַיִפֹּל, wayipol
יִכּוֹֹן, yikwon
יְמֵיהֶם, ymeyhem
שׁוֹֹפֵט, šwofeṭ
וִימִינְךָ, wiymiynxa
וִימִינֶךָ, wiymiynexa
בְיָדוֹֹ, vyadwo
בְּיָדוֹֹ, byadwo
בְּבָרְחוֹֹ, bvarħwo
אִם־יְהוָה, 'im־yhwah
וַיֹאכַל, wayo'xal
רַבּוּ, rabu
רָבּוּ, rabu
בֶּעָמָל, beʕamal
בַּעֲמַל, baʕamal
נִשְׁתַחֲוֶה, ništaħaweh
צְרָרוּנִי, t͡sraruniy
פִּרְיוֹֹ, pirywo
וִידַבְּרוּ, wiydabru
וַיְדַבְּרוּ, waydabru
וְעֹשֵׂה, wʕoseh
וְעֹשֶׂה, wʕoseh
בְּשַׁחַת, bšaħat
וְנַחַל, wnaħal
וָנָחַל, wanaħal
בְּחֵילֵךְ, bħeylex
בְחֵילְךָ, vħeylxa
אַנְשֵׁי, 'anšey
קַרְנוֹֹ, qarnwo
אַךְ־אֱלֹהִים, 'ax־'elohiym
כָּל־אֹרַח, kal־'oraħ
גֶפֶן, gefen
מָצוֹֹר, mat͡swor
מַחְשָׁךְ, maħšax
מֵחֹשֶׁךְ, meħošex
אַדִירִים, 'adiyriym
לִפְנֵיהֶם, lifneyhem
פִּזַר, pizar
אָגִילָה, 'agiylah
חֻקָיו, ħuqayw
לְאָחוֹֹר, l'aħwor
כִּי־חָסִיתִי, kiy־ħasiytiy
בִּתְרוּעָה, bitruʕah
יוֹֹדְעֵי, ywodʕey
וְיֶעֱשָׁנוּ, wyeʕešanu
שְׂלָו, slaw
שִׁלוֹֹ, šilwo
בְּעֹשֵׂי, bʕosey
צָעִיר, t͡saʕiyr
בְּעֵת, bʕet
אֵבוֹֹשׁ, 'evwoš
בִּרְכוֹֹת, birxwot
בְרָכוֹֹת, vraxwot
וְדָרְכוּ, wdarxu
וְדַרְכּוֹֹ, wdarkwo
עַל־הָאָרֶץ, ʕal־ha'aret͡s
רְעֵבִים, rʕeviym
אָזְנִי, 'azniy
אָזְנָי, 'aznay
הִרְחַקְתָ, hirħaqta
שִׂיחוּ, siyħu
שִׂיחוֹֹ, siyħwo
צָרֵיהֶם, t͡sareyhem
גַלָיו, galayw
גַלָיו, galayw
לִפְנֵי־יְהוָה, lifney־yhwah
וַיִמְאַס, wayim'as
וַתְכַס, watxas
יְשַׂבֵּרוּ, ysaberu
יִשְׁבְּרוּ, yišbru
עֵשֶׂב, ʕesev
רוּחֲךָ, ruħaxa
אֶנְקַת, 'enqat
סִפַּרְתִי, sipartiy
תַסְתִירֵנִי, tastiyreniy
עַל־בְּנֵי, ʕal־bney
תִכּוֹֹן, tikwon
דֹרֵשׁ, doreš
לְאִמְרָתְךָ, l'imratxa
לְאִמְרָתֶךָ, l'imratexa
כִּי־בְךָ, kiy־vxa
יְבָרְכֵנוּ, yvarxenu
בְּעַם, bʕam
בָּעָם, baʕam
כִּי־עָלֶיךָ, kiy־ʕaleyxa
צָרוֹֹת, t͡sarwot
וַיִצְעֲקוּ, wayit͡sʕaqu
לְאִישׁ, l'iyš
תִפְתַח, tiftaħ
תִפְתָח, tiftaħ
יִשְׁעוֹֹ, yišʕwo
שְׁכֵחֵי, šxeħey
שֹׁכְחֵי, šoxħey
תוֹֹרַת, tworat
לִבְהֵמָה, livhemah
לַבְּהֵמָה, labhemah
שָׁנֲנוּ, šananu
שָׁנְנוּ, šannu
כִּי־כֵן, kiy־xen
כִי־כֵן, xiy־xen
שָׁמַעְתִי, šamaʕtiy
שָׁמָעְתִי, šamaʕtiy
רָאשֵׁיכֶם, ra'šeyxem
כָּל־זֶרַע, kal־zeraʕ
דִמְעָתִי, dimʕatiy
לְהוֹֹשִׁיעַ, lhwošiyʕa
תְשׁוּעָה, tšuʕah
תְשׁוּעָה, tšuʕah
תְשַׂגְבֵנִי, tsagveniy
אֹתוֹֹת, 'otwot
כָּל־עֹבְרֵי, kal־ʕovrey
כְאֵילִים, x'eyliym
בִּגְרוֹֹנָם, bigrwonam
מִמַיִם, mimayim
אֱדוֹֹם, 'edwom
עוֹֹלָמִים, ʕwolamiym
כַּבְּהֵמוֹֹת, kabhemwot
מְכוֹֹן, mxwon
בִּגְבוּרֹת, bigvurot
בִגְבוּרַת, vigvurat
שֵׁכָר, šexar
שָׂכָר, saxar
עַל־יֶתֶר, ʕal־yeter
נֶגְדָה־נָא, negdah־na'
כָּל־מִצְוֺתֶיךָ, kal־mit͡swoteyxa
כָל־מִצְוֺתֶיךָ, xal־mit͡swoteyxa
מַלְכֵיהֶם, malxeyhem
וְיִכּוֹֹנָנוּ, wyikwonanu
וַיְכוֹֹנְנוּ, wayxwonnu
מָעוּזִי, maʕuziy
יִדֹם, yidom
יָדָם, yadam
לָשָׁבֶת, lašavet
לָשֶׁבֶת, laševet
הַבַּיִת, habayit
נִשְׁבָּרָה, nišbarah
יֻלַד־שָׁם, yulad־šam
לְמַעַן־שִׁמְךָ, lmaʕan־šimxa
מָה־אַדִיר, mah־'adiyr
צֹרְרֶיךָ, t͡sorreyxa
זַמְרוּ־לוֹֹ, zamru־lwo
לְנֶגְדָם, lnegdam
נֶאֱלָחוּ, ne'elaħu
וּמִתְנַקֵם, umitnaqem
בְּעַמוֹֹ, bʕamwo
וְעַמִים, wʕamiym
שְׁאֵר, š'er
וְלֶחֶם, wleħem
לָבֵשׁ, laveš
עַל־מָחֲלַת, ʕal־maħalat
מֵעָי, meʕay
וּרְחַב, urħav
שָׁמְעוּ, šamʕu
זִכְרְךָ, zixrxa
זִכְרֶךָ, zixrexa
מָעוֹֹז, maʕwoz
זִבְחֵי־צֶדֶק, zivħey־t͡sedeq
עֵינֵיהֶם, ʕeyneyhem
חֶבְלֵי, ħevley
מָהָרוּ, maharu
מִהֲרוּ, miharu
כְּגִבּוֹֹר, kgibwor
קִוּוּ, qiuu
פְּנֵה־אֵלַי, pneh־'elay
יִירָא, yiyra'
שִׂמְחָתִי, simħatiy
שָׂמַחְתִי, samaħtiy
וּבְמוֹֹשַׁב, uvmwošav
שֶׁהָיָה, šehayah
בִּגְבֻרוֹֹת, bigvurwot
שִׁיתֵמוֹֹ, šiytemwo
חֵילוֹֹ, ħeylwo
חִילוּ, ħiylu
וְאָעִידָה, w'aʕiydah
הָלַךְ, halax
הֹלֵךְ, holex
סוֹֹמֵךְ, swomex
בְּדַרְכֵי, bdarxey
בִּדְרָכַי, bidraxay
בַּעֲדִי, baʕadiy
לְהַזְכִּיר, lhazkiyr
חֲמַת, ħamat
חֵמֹת, ħemot
בְּאִמְרָתֶךָ, b'imratexa
נֹצֵר, not͡ser
נְצֹר, nt͡sor
אֶת־עֵינַי, 'et־ʕeynay
אֶת־עֵינִי, 'et־ʕeyniy
אֶבְטָח, 'evṭaħ
שָׁחַר, šaħar
וַיִשְׁמַע, wayišmaʕ
בֶּהָרִים, behariym
מַלְכֵי־אֶרֶץ, malxey־'eret͡s
וַיָשֶׂם, wayasem
וְיָשֵׂם, wyasem
וְתִתְעַטֵף, wtitʕaṭef
וַתִתְעַטֵף, watitʕaṭef
צַר־לִי, t͡sar־liy
כּוֹֹנַנְתָ, kwonanta
וְיִבְטְחוּ, wyivṭħu
מְיֻדָעַי, myudaʕay
בַּלֵילוֹֹת, baleylwot
וּלְבַקֵר, ulvaqer
וְלַבֹּקֶר, wlaboqer
לַעַג, laʕag
יְהַלְלוּהוּ, yhalluhu
עִם־יוֹֹרְדֵי, ʕim־ywordey
וּבָרוּךְ, uvarux
הָפַךְ, hafax
וָקֶלֶס, waqeles
תָגֵלְנָה, tagelnah
וְעֻזוֹֹ, wʕuzwo
בְּהֵיכַל, bheyxal
בְּנַפְשִׁי, bnafšiy
בְנַפְשִׁי, vnafšiy
הַנוֹֹתֵן, hanwoten
אֲרַנֵן, 'aranen
יְחִידָתִי, yħiydatiy
וַיַסְגֵר, wayasger
יַעְטֶה, yaʕṭeh
הַצַדִיקִים, hat͡sadiyqiym
מֵרֶשֶׁת, merešet
בִרְצוֹֹנְךָ, virt͡swonxa
בִּרְצוֹֹנְךָ, birt͡swonxa
וְעָלָיו, wʕalayw
עַל־נַפְשֵׁנוּ, ʕal־nafšenu
יִכָּרֵתוּ, yikaretu
יִכְרֹתוּ, yixrotu
הַלְלִי, halliy
תִתְנֵנוּ, titnenu
תִתְנֶנוּ, titnenu
אִם־אָמַרְתִי, 'im־'amartiy
שָׂק, saq
דְבַר־בְּלִיָעַל, dvar־bliyaʕal
דְבַר־בְּלִיַעַל, dvar־bliyaʕal
מוֹֹרָה, mworah
מוֹֹרֶה, mworeh
מְשָׁרְתָיו, mšartayw
יִרְאוּנִי, yir'uniy
הָלְכוּ, halxu
הָלָכוּ, halaxu
וָאֲקַוֶּה, wa'aqaueh
וַאֲקַוֶּה, wa'aqaueh
שֵׁמוֹֹת, šemwot
שַׁמוֹֹת, šamwot
תַבִּיט, tabiyṭ
תַבִּיט, tabiyṭ
אֱמוּנִים, 'emuniym
חֵן, ħen
נוֹֹעֲצוּ, nwoʕat͡su
צָפוֹֹן, t͡safwon
כָּל־חַיְתוֹֹ־יָעַר, kal־ħaytwo־yaʕar
כָל־חַיְתוֹֹ־יָעַר, xal־ħaytwo־yaʕar
מָה־רַבּוּ, mah־rabu
בְּנִקָיוֹֹן, bniqaywon
אֶת־יִשְׂרָאֵל, 'et־yisra'el
בִּמְקוֹֹם, bimqwom
וַחֲסִידֶיךָ, waħasiydeyxa
נַעֲלִי, naʕaliy
לְאֹהֲבֵי, l'ohavey
כְּבֹר, kvor
וְהָאֵר, wha'er
בָּאֲרָצוֹֹת, ba'arat͡swot
בְּאַרְצוֹֹת, b'art͡swot
חִצֶיךָ, ħit͡seyxa
וְזִיז, wziyz
בְּתוֹֹכֵכִי, btwoxexiy
פִּתְחֵי, pitħey
מִמְתִים, mimtiym
מֵחֵלֶב, meħelev
בְּמַעֲשֵׂי, bmaʕasey
אֲדֹנֵינוּ, 'adoneynu
יְבוּלָה, yvulah
וְאֶצְרָה, w'et͡srah
יֶחֱזוּ, yeħezu
פִּתַחְתָ, pitaħta
וּכְבוֹֹדִי, uxvwodiy
מְנַשֶׁה, mnašeh
עֲלִילָה, ʕaliylah
כְּפִירִים, kfiyriym
הָקִיצָה, haqiyt͡sah
עָנְיִי, ʕanyiy
רֶגַע, regaʕ
רָגַע, ragaʕ
מַרְעִיתֶךָ, marʕiytexa
אֲמָרוֹֹת, 'amarwot
אִמֲרוֹֹת, 'imarwot
מֵבִין, meviyn
מִבֵּין, mibeyn
נֶאֶסְפוּ, ne'esfu
נֶאֱסָפוּ, ne'esafu
עַל־חַסְדְךָ, ʕal־ħasdxa
נְדָרֶיךָ, ndareyxa
אֶת־יְרוּשָׁלַם, 'et־yrušalam
רְדָפוּנִי, rdafuniy
כִּי־שֶׁקֶר, kiy־šeqer
אֲמָרַי, 'amaray
בַּמְעָרָה, bamʕarah
בַמְעָרָה, vamʕarah
הַמְלַמֵד, hamlamed
יֶאֱרֹב, ye'erov
הַטֵה־אֵלַי, haṭeh־'elay
וַיַעֲנֵנִי, wayaʕaneniy
עַל־עַמְךָ, ʕal־ʕamxa
בְּשֵׁבֶט, bševeṭ
בְשֵׁבֶט, vševeṭ
קוֹֹלָם, qwolam
אַבְרָהָם, 'avraham
אַחֲרֶיךָ, 'aħareyxa
הוֹֹד, hwod
שְׁמַע־יְהוָה, šmaʕ־yhwah
וּמַלְאַךְ, umal'ax
בְּאַפֶּךָ, b'apexa
בְאַפֶּךָ, v'apexa
שָׁי, šay
שַׁי, šay
יָגִילוּ, yagiylu
חִצָם, ħit͡sam
הַנֵבֶל, hanevel
נִשְׁמְדוּ, nišmdu
בְּכָבוֹֹד, bxavwod
לַדֶבֶר, ladever
לְדָבָר, ldavar
זָהָב, zahav
לָקַחַת, laqaħat
לָקַחְתָ, laqaħta
בִּזְרוֹֹעַ, bizrwoʕa
בְּפִיו, bfiyw
עֵינֵינוּ, ʕeyneynu
בִנְדִיבִים, vindiyviym
בִּנְדִיבִים, bindiyviym
לִשְׁכֹּן, liškon
מֵעָל, meʕal
מֵעַל, meʕal
כָּל־בָּשָׂר, kal־basar
וַתַעֲנֵנִי, wataʕaneniy
תִשְׂבַּע, tisbaʕ
אֶשְׁתַחֲוֶה, 'eštaħaweh
נֶאֱלַמְתִי, ne'elamtiy
שְׂפָתֵימוֹֹ, sfateymwo
וַיִבְחַר, wayivħar
בֵּיתָה, beytah
בַּיְתָה, baytah
כָּל־מְבַקְשֶׁיךָ, kal־mvaqšeyxa
עֵת, ʕet
אַל־תָרִימוּ, 'al־tariymu
חָפָצְתִי, ħafat͡stiy
יוֹֹשִׁיעֵם, ywošiyʕem
וְהוֹֹדוּ, whwodu
קָדִים, qadiym
פִּשְׁעָם, pišʕam
בִּהְיוֹֹתוֹֹ, bihywotwo
לָרֹכֵב, laroxev
הִגָיוֹֹן, higaywon
יְתוֹֹמִים, ytwomiym
מְנָת, mnat
לַיְשָׁרִים, layšariym
יֵלְכוּ, yelxu
יָרוּמוּ, yarumu
הָעוֹֹלָם, haʕwolam
וּמַה־תֶהֱמִי, umah־tehemiy
לְעִתוֹֹת, lʕitwot
אַף־לְךָ, 'af־lxa
יַעֲזֹב, yaʕazov
וְצֶדֶק, wt͡sedeq
וָצֶדֶק, wat͡sedeq
מֵחֶרֶב, meħerev
וְיָשׁוּבוּ, wyašuvu
וַיָשׁוּבוּ, wayašuvu
יֹאמַר, yo'mar
יֵאָמַר, ye'amar
וּתְפִלָתִי, utfilatiy
לֹא־יִתֵן, lo'־yiten
יַעֲנֵנוּ, yaʕanenu
יְעַנֶנוּ, yʕanenu
אֹזֶן, 'ozen
וְאַבִּיטָה, w'abiyṭah
בְחָפְזִי, vħafziy
אַךְ־הוּא, 'ax־hu'
עֲקֵבַי, ʕaqevay
פְשָׁעָי, fšaʕay
פְשָׁעַי, fšaʕay
יַעֲשֶׂה, yaʕaseh
בְּתוֹֹרַת, btworat
וַיַמְרוּ, wayamru
בְּאַף, b'af
וְעָמָל, wʕamal
וַעֲמַל, waʕamal
וַיִתְעַבָּר, wayitʕabar
וְהִשְׁתַחֲווּ, whištaħawu
יִכְרְעוּ, yixrʕu
גָמַר, gamar
גֹמֵר, gomer
יִשְׂטְנוּנִי, yisṭnuniy
וְיָגוֹֹן, wyagwon
חֶלְקִי, ħelqiy
עַל־הַשָׁמַיִם, ʕal־hašamayim
עַל־הַשָׁמָיִם, ʕal־hašamayim
שֶׁהִכָּה, šehikah
בְּמַעַלְלֵיהֶם, bmaʕalleyhem
תְהוֹֹמוֹֹת, thwomwot
תְהוֹֹמוֹֹת, thwomwot
וַיֵט, wayeṭ
וְיֵרְדְ, wyerd
וַיֵרַד, wayerad
מִמִי, mimiy
כּוֹֹנֵן, kwonen
שֹׁכֵן, šoxen
שִׁכֵּן, šiken
וּמֹפְתִים, umoftiym
מְהֵרָה, mherah
אוֹֹתוֹֹ, 'wotwo
לְהָשִׁיב, lhašiyv
שִׁבְתִי, šivtiy
שֶׁלֶג, šeleg
הַר־בָּשָׁן, har־bašan
דִמְיֹנוֹֹ, dimyonwo
דִמִינוּ, dimiynu
וַיַרְעֵם, wayarʕem
וַיִרְעֵם, wayirʕem
מִפְעֲלוֹֹת, mifʕalwot
תְהִי־יָדְךָ, thiy־yadxa
לְהוֹֹדִיעַ, lhwodiyʕa
גֶחָלִים, geħaliym
מִטִיט, miṭiyṭ
[וְלוֹֹ], [wlwo]
בִּדְבַר, bidvar
יִרְצוּ, yirt͡su
קוֹֹל־יְהוָה, qwol־yhwah
גַפְנָם, gafnam
דְרָכֶיךָ, draxeyxa
אָקוּם, 'aqum
מֵהֶם, mehem
וְיַאֲמֵץ, wya'amet͡s
רַעַמְךָ, raʕamxa
בְּדָבְרֶךָ, bdavrexa
בִּדְבָרֶךָ, bidvarexa
רַחְצִי, raħt͡siy
עַל־אֱלֹהִים, ʕal־'elohiym
פָּחֲדוּ, paħadu
פָחָדוּ, faħadu
שׂוֹֹנֵא, swone'
שַׁאֲגָתִי, ša'agatiy
שָׁאַגְתִי, ša'agtiy
וְנָפָלוּ, wnafalu
לְסִיחוֹֹן, lsiyħwon
תְשׁוּעָתִי, tšuʕatiy
יָחִילוּ, yaħiylu
לִירֵאֶיךָ, liyre'eyxa
חֵרֵף, ħeref
שִׂיחָה, siyħah
שִׁיחָה, šiyħah
יִנָחֵם, yinaħem
יַנְחֵם, yanħem
לְבַב־אֱנוֹֹשׁ, lvav־'enwoš
לֹא־כִסִיתִי, lo'־xisiytiy
תֵלֵךְ, telex
תֵלֵךְ, telex
יֻצָרוּ, yut͡saru
יָצָרוּ, yat͡saru
לְחַסְדוֹֹ, lħasdwo
בַּצַר־לִי, bat͡sar־liy
יֵחָלְצוּן, yeħalt͡sun
אֲבִי, 'aviy
אָבִי, 'aviy
וּמִשְׁפָּטִים, umišpaṭiym
אַבִּירֵי, 'abiyrey
בְּאֹהֶל, b'ohel
נַעֲשֶׂה־חָיִל, naʕaseh־ħayil
יִנְצֹרוּ, yint͡soru
צִפּוֹֹר, t͡sipwor
וְקוֹֹל, wqwol
חַרְבּוֹֹ, ħarbwo
לֶהָבוֹֹת, lehavwot
לַהֲבוֹֹת, lahavwot
עַיִן, ʕayin
עֵין, ʕeyn
שַׁתַנִי, šataniy
יָשֵׂם, yasem
חִצָיו, ħit͡sayw
שְׁבָא, šva'
מִדֶחִי, mideħiy
לִירוֹֹת, liyrwot
עָשָׁן, ʕašan
תָעוּ, taʕu
הָרֶשַׁע, harešaʕ
הָרָשָׁע, harašaʕ
תְלַהֵט, tlaheṭ
לְנַחֲלָה, lnaħalah
וְיַיִן, wyayin
אֶשְׁמֹר, 'ešmor
תָעִיתִי, taʕiytiy
תָעִיתִי, taʕiytiy
בְּאוֹֹר, b'wor
נְקָמוֹֹת, nqamwot
הֶחָפֵץ, heħafet͡s
קְלָלָה, qlalah
בְּצִבְאוֹֹתֵינוּ, bt͡siv'woteynu
וְיָרֵחַ, wyareħa
בַמֶרְחָב, vamerħav
וְצוֹֹר, wt͡swor
וְצוּר, wt͡sur
אֲהַלְלֶךָּ, 'ahalleka
עַל־הַשְׁמִינִית, ʕal־hašmiyniyt
יָאִיר, ya'iyr
תְחַיֵנִי, tħayeniy
וַיָשִׂימוּ, wayasiymu
וְיָשִׂימוּ, wyasiymu
תְמוּתָה, tmutah
מִלְחָמָה, milħamah
וְחַנוּן, wħanun
הוֹֹדִינוּ, hwodiynu
כִּי־עִמְךָ, kiy־ʕimxa
הָשִׁיבָה, hašiyvah
תִקְוָתִי, tiqwatiy
תִקְוָתִי, tiqwatiy
יִתַמוּ, yitamu
יִתָמוּ, yitamu
כּוֹֹנְנוּ, kwonnu
כּוֹֹנָנוּ, kwonanu
יוֹֹבִילוּ, ywoviylu
פִּיהָ, piyha
אַרְיֵה, 'aryeh
וְלִפְנֵי, wlifney
הוֹֹלֵךְ, hwolex
שְׂאוּ, s'u
שְׁעָרִים, šʕariym
רַק, raq
גוֹֹרָל, gworal
גוֹֹרַל, gworal
עַד־יָם, ʕad־yam
אָנָא, 'ana'
זָר, zar
אֲנִי־אָמַרְתִי, 'aniy־'amartiy
מוֹֹעֵד, mwoʕed
וּלְשׁוֹֹנִי, ulšwoniy
בָנָיו, vanayw
בְּיֵשַׁע, byešaʕ
יְמַלֵט, ymaleṭ
סֻכּוֹֹת, sukwot
וְזֶרַע, wzeraʕ
חֲסִידִים, ħasiydiym
שִׂיחִי, siyħiy
לְמַכֵּה, lmakeh
לְהַפִּיל, lhapiyl
עֲטֶרֶת, ʕaṭeret
עִטַרְתָ, ʕiṭarta
וְאֵת, w'et
ואת, w't
הָרֹפֵא, harofe'
בַל־תִמְצָא, val־timt͡sa'
כָּתוּב, katuv
יָפִיחַ, yafiyħa
כְאַיִן, x'ayin
כְּאַיִן, k'ayin
וּמְלֹאוֹֹ, umlo'wo
חֲמָסִים, ħamasiym
וְיִסֹגוּ, wyisogu
וַיִסֹגוּ, wayisogu
בְּחָנֵנִי, bħaneniy
זִבְּחוּ, zibħu
זִבְחוּ, zivħu
סַלְעִי, salʕiy
דִבֶּר־שָׁוְא, diber־šaw'
יֶהֱמָיוּן, yehemayun
בְּתַחְתִיוֹֹת, btaħtiywot
כְּמוֹֹהֶם, kmwohem
לְכָל־עַמוֹֹ, lxal־ʕamwo
לְהַגִיד, lhagiyd
פֶּלֶג, peleg
פַּלַג, palag
נִדְבוֹֹת, nidvwot
נְדָבוֹֹת, ndavwot
וְזַרְעָם, wzarʕam
לִסְבִיבוֹֹתֵינוּ, lisviyvwoteynu
עָשׂוֹֹר, ʕaswor
מְצוּלָה, mt͡sulah
תוֹֹשִׁיעַ, twošiyʕa
יַבִּיעוּ, yabiyʕu
וּלְשׁוֹֹנָם, ulšwonam
מִמִצְוֺתֶיךָ, mimit͡swoteyxa
