list,           Map1
שָׁתוּ, šatu
יְרַפְּאוּ, yrap'u
אֵלִי!, eliy!
שָׁכַח, šaxaħ
אֶל-עֵבֶר, el-ʕever
הַשֶׁמֶשׁ,, hašemeš,
אֶת-הַשַׁחַר, et-hašaħar
נִטָיוּ, niṭayu
עֹשֶׁר,, ʕošer,
וּמְפֹאָר, umfo'ar
חוּטֵי, ħuṭey
וּלְמַעְלָה, ulmaʕla
מְשַׁעְבְּדָם, mšaʕbdam
וּלְקוֹֹלוֹֹ, ulqwolwo
אִירָא, iyra'
בְּלֶכְתוֹֹ, blextwo
וָשֶׁקֶט,, wašeqeṭ,
וְנֶאֱלָח!, wne'elaħ!
הַמֶלֶךְ.", hamelex."
שׁוֹֹמֵם, šwomem
אַבְנֵי-חֵן, avney-ħen
בֶּהֱמַת, behemat
כָּאן., ka'n.
וְשָׁב, wšav
וַיַשְׁפֵּל, wayašpel
שׁוֹֹמְרִים, šwomriym
בְּבַקָשַׁת, bvaqašat
וַיִרְאֵם, wayir'em
וְרַנֵן, wranen
בְצַוָּארְךָ,, vt͡saua'rxa,
וְדָאָה, wda'a
הִקְרִיב, hiqriyv
נַגֵן,, nagen,
וּפְקוּחוֹֹת, ufquħwot
הַנִבְהָלִים, hanivhaliym
בֹּדְקִים, bodqiym
הַתַלְתַלִים,, hataltaliym,
"פִּי-פִּי-פִּי, "piy-piy-piy
בַּשְׁלֵנִי,, bašleniy,
וְרַעַם, wraʕam
עִקְבוֹֹתֶיהָ;, ʕiqvwoteyha;
הִתְאוֹֹשֵׁשׁ, hit'wošeš
וְכִנְסָה, wxinsa
מַשְׂטֵמַת, masṭemat
הָעוֹֹף, haʕwof
צְבָאוֹֹ, t͡sva'wo
מְלוּחִים;, mluħiym;
לְהוֹֹדוֹֹת, lhwodwot
אֶתְבּוֹֹנֵן, etbwonen
וַתִפְרַח, watifraħ
הַתֻפִּים, hatupiym
כְּנַף-אוֹֹר,, knaf-'wor,
וּטְהוֹֹרָה,, uṭhwora,
וְנַרְאֶה, wnar'e
וּבְרֹאשׁ, uvro'š
וְהַצֶלֶם, what͡selem
עִירֵנוּ, ʕiyrenu
הַנְטוּיוֹֹת,, hanṭuywot,
אֶל-הִנָצֵל, el-hinat͡sel
הֶחָרוּץ, heħarut͡s
אֶת-אֲבִיבִי, et-'aviyviy
בָּאַחֲרוֹֹנָה, ba'aħarwona
תִדְלֹף, tidlof
בְּשִׁירַת, bšiyrat
וּמִנִיד, uminiyd
יְבֹשֶׁת, yvošet
שַׁלְוֵי, šalwey
אֹמַנְתִי, omantiy
הַכֹּהֵן, hakohen
סְפָרַד, sfarad
וְיָקֵא, wyaqe'
יִזְכֶּה, yizke
מַחֲשֶׁבֶת,, maħaševet,
עִם-שַׁחַר,, ʕim-šaħar,
יְסוֹֹדֵי, yswodey
בְרֶגֶל-חֵמָה, vregel-ħema
בָזִית, vaziyt
לְפַיֵס, lfayes
נְגַלְגֵל, ngalgel
שֻׁפְּכוּ, šupxu
תָקְפּוֹֹ., taqpwo.
מוֹֹשַׁב, mwošav
הַבְּמֶרְכָּבָה, habmerkava
תִדֹם,, tidom,
שֶׁהוּא, šehu'
יָבֵשׁ,, yaveš,
וּבְפֶסֶל, uvfesel
הָיָתָה,, hayata,
אֶל-הַשָׁמַיִם, el-hašamayim
מֵחֻדֵי, meħudey
קַלָה,, qala,
כִּתְרוֹֹ?, kitrwo?
נֵרָה, nera
מַחֲשָׁה,, maħaša,
תָמוּ;, tamu;
בְנַפְשׁוֹֹ..., vnafšwo...
יֵרָפֵא,, yerafe',
וְאֶת-לַחַשׁ, w'et-laħaš
וּצְעָדָיו, ut͡sʕadayw
הַנִרְדָם?, hanirdam?
וְרַגְלִי, wragliy
זִקְנֵי, ziqney
וּמַאֲפִיל, uma'afiyl
שְׁלֹמֹה:, šlomo:
חֲמוֹֹתָה., ħamwota.
מִיתָה, miyta
מַרְפֵּא., marpe'.
הַכָּבוֹֹד,, hakavwod,
אֶת-אָזְנוֹֹ, et-'aznwo
זְנָבוֹֹ., znavwo.
אֶל-בַּת, el-bat
נִזְרוֹֹ, nizrwo
מִדְבָּרֵךְ!, midbarex!
וָהוֹֹן,, wahwon,
וַיִתְיַצְבוּ, wayityat͡svu
הַלַבְנוּנִים, halavnuniym
אוֹֹרְךָ,, worxa,
וּשְׂדֵי, usdey
וַתִשָׁבֵר, watišaver
בְּמַבָּטֵי, bmabaṭey
מִשְׁכָּבָה, miškava
נֶחְמָדָה,, neħmada,
שׂבַע, svaʕ
לְהַפְלִיא,מְלֶאכֶת, lhafliy',mle'xet
נֶשֶׁף, nešef
מֵעַתָה,, meʕata,
וְהִרְהוּרֵי, whirhurey
וְעַתָה,, wʕata,
בַלָהוֹֹת, valahwot
עִירוֹֹ, ʕiyrwo
הַמָקוֹֹם, hamaqwom
מִתְעַנֵג, mitʕaneg
וְכָל-הַבְּהֵמָה, wxal-habhema
גַם-לְבַב, gam-lvav
עַל-לְבָבוֹֹת, ʕal-lvavwot
בְּצִדְקַת, bt͡sidqat
בַּת-שִׁירָתִי,, bat-šiyratiy,
שֶׁל-שַׁחֲרִית,, šel-šaħariyt,
וּלְאָן?", ul'an?"
אֶת-דְגֵי, et-dgey
גְרָמֶיהָ, grameyha
תְפִלָתֵנוּ..., tfilatenu...
אֶת-תַלְתַל, et-taltal
בִּרְאִי, bir'iy
עַל-אַדְמַת, ʕal-'admat
בַּעֲרִיסָה;, baʕariysa;
וּבְעָמְדָה, uvʕamda
אִם-קִווּ, im-qiwu
וַיַאֲמֵן, waya'amen
יָבֹאוּ, yavo'u
וְאֶת-צָרְכֵיהֶם, w'et-t͡sarxeyhem
בִרְכֵּיהֶם, virkeyhem
לִסְעֻדָה:, lisʕuda:
מִטָתָם, miṭatam
אֶסְבֹּל,, esbol,
הַהֵקִיץ, haheqiyt͡s
הִתְעַצֵב, hitʕat͡sev
וְזָכַר, wzaxar
הַמַלְכָּה, hamalka
וָלָיְלָה., walayla.
וָאֶשָׂאֶנוּ, wa'esa'enu
בַּחֲשָׁאִי, baħaša'iy
הַנִיחוֹֹחַ, haniyħwoħa
הָאֹשֶׁר, ha'ošer
וְאִם-דָלֹה, w'im-dalo
גֵווֹֹ, gewwo
הַמַלְאָכִים, hamal'axiym
הַיַרְדֵן, hayarden
סִלְפָה, silfa
טְלֵה, ṭle
רָמָה, rama
עַצְמוֹֹתָיו,, ʕat͡smwotayw,
וָחָסֶד!, waħased!
נַחֲלָתוֹֹ,, naħalatwo,
וּנְוֵה, unwe
הַקֶרַח, haqeraħ
הֲבָךְ, havax
הִתְרַפָּקָה..., hitrapaqa...
בַּעֲצַת, baʕat͡sat
וְשׁוֹֹאֵג:, wšwo'eg:
כָּל-הַשְׁכוּנָה,, kal-hašxuna,
חוֹֹמָה, ħwoma
יִבָּחֵן-נָא!, yibaħen-na'!
וּנְשָׂאוּהוּ, unsa'uhu
בְּטוּחָה, bṭuħa
וְכָל-פָּנָיו, wxal-panayw
חֶסֶד-אֵל, ħesed-'el
כַּזֶפֶת, kazefet
מַשְׁגַחַת,, mašgaħat,
וְגִבּוֹֹר, wgibwor
פִּי-תִינוֹֹק, piy-tiynwoq
מְזֻמָנִים, mzumaniym
תֵנִי!, teniy!
מִשַׁפְרִיר, mišafriyr
הָאַשְׁפֹּת;, ha'ašpot;
אֲשֶׁר-יַחֲרִישׁ, ašer-yaħariyš
רַפְּדוּנִי, rapduniy
יֶחֱשׂוֹֹף, yeħeswof
הַדְמָעוֹֹת,, hadmaʕwot,
שֶׁל-הָאֱלֹהִים, šel-ha'elohiym
אֶת-כְּבוֹֹדֵךְ, et-kvwodex
לְקִינָה, lqiyna
"צִיף", "t͡siyf"
קָמִים?, qamiym?
במאספים, vm'sfym
וָהֵנָה..., wahena...
צֵידָה, t͡seyda
אֶת-שְׁנֵיהֶם, et-šneyhem
דֻבְדְבָנִים,, duvdvaniym,
וְסוֹֹרָרֶת,, wsworaret,
מֵאִוֶּלֶת, me'iuelet
נִשְׁפּוֹֹ,, nišpwo,
מִשֶׁלְפָנָיו,, mišelfanayw,
רֻבם, ruvm
שִׁטְפִינִי,, šiṭfiyniy,
תְפִלַתְכֶם,, tfilatxem,
לַטֶבַח., laṭevaħ.
מְדַמֶה, mdame
מִדוֹֹת, midwot
בְּהִיר-עַיִן, bhiyr-ʕayin
יְשָׁרָה,, yšara,
וְרִחַפְתִי, wriħaftiy
סוֹֹדוֹֹ, swodwo
הִתְגַנֵב, hitganev
וְהַנֶשֶׁר, whanešer
ולועזיים,, wlwʕzyym,
וַיְכַחֵשׁ, wayxaħeš
הֵתֵלוּ, hetelu
לֵילוֹֹת, leylwot
הַנֶחָמָה, haneħama
נִגְלֵית, nigleyt
וּפִזְמוֹֹן, ufizmwon
סוֹֹכֵךְ, swoxex
בְּלֶכְתָה, blexta
בַּלָאט, bala'ṭ
גְדוֹֹלִים, gdwoliym
אָשׁוּבָה, ašuva
נִשְׁבָּר,, nišbar,
מַמָשׁ, mamaš
נוֹֹשָׁן,, nwošan,
מְאוּמָה,, m'uma,
אֶת-שִׁמְךָ, et-šimxa
לְיִשַׁי, lyišay
הַזַכָּה., hazaka.
מוֹֹלַדְתִי!, mwoladtiy!
סוּפָה, sufa
הַמֶלֶךְ?, hamelex?
שְׁלַחְתִיךָ,, šlaħtiyxa,
הַאֵין, ha'eyn
יִתְוַדַע, yitwadaʕ
קֵדְמָה, qedma
כִּי-נָפַל, kiy-nafal
גְבוּל, gvul
חֻבְּאוּ, ħub'u
וּלְתִפְאֶרֶת, ultif'eret
כְּבִכְרָה, kvixra
חֲבַצֶלֶת, ħavat͡selet
שׁוֹֹקְטִים, šwoqṭiym
מַכְאוֹֹבִים?, max'woviym?
וָאֶזְרֶנוּ, wa'ezrenu
וּכְמִקְסָם, uxmiqsam
וּמַחְסוֹֹרֵיהֶם, umaħsworeyhem
אִתִי, itiy
וְצָהֲלוּ, wt͡sahalu
פּוֹֹלֵחַ, pwoleħa
וּשְׁמַן-מַפְרֶקֶת, ušman-mafreqet
בְּשַׁאֲגַת, bša'agat
הִתְמַהְמְהָה, hitmahmha
וְהַצֶלְצָלִים., what͡selt͡saliym.
הַקְרוֹֹבִים?, haqrwoviym?
גְזֵרָה., gzera.
וַיֵאָבְקוּ, waye'avqu
בוֹֹ?.., vwo?..
תִרְבֶּה, tirbe
סִפֵּךְ, sipex
אֶת-תַלְתַלַי, et-taltalay
הָעֵבֶר, haʕever
וּמוֹֹדָע, umwodaʕ
בְּשָׂרֵי, bsarey
וּמִשְׁלַח, umišlaħ
וְרוֹֹקֵם, wrwoqem
אֶל-נִטְפּוֹֹ., el-niṭpwo.
אֶסְבֹּל, esbol
הָרְחוֹֹקָה,, harħwoqa,
נָפַל, nafal
סְבָבוּנִי., svavuniy.
בְּיָם, byam
אֶת-רֵיחַ, et-reyħa
שָׁכַנְתְ,, šaxant,
אִישָה,, iyשa,
כָּל-אֶחָד, kal-'eħad
עַל-חָזֵהוּ, ʕal-ħazehu
הִרְהוּר, hirhur
רִאשׁוֹֹנָה, ri'šwona
תִכְבֶּה, tixbe
וְכוֹֹכְבֵי, wxwoxvey
וּפָרַקְתִי, ufaraqtiy
שֶׁכְּנֶגְדָה;, šeknegda;
גְוִיָה, gwiya
יִשְׁעִי, yišʕiy
מִמִכְשׁוֹֹל, mimixšwol
קִנֵךְ, qinex
אֶת-הָאִי, et-ha'iy
כָּל-צַמֶרֶת,, kal-t͡sameret,
אֶצְבָּעוֹֹ, et͡sbaʕwo
וּמַעֲמִיק, umaʕamiyq
אֶל-תְהוֹֹם, el-thwom
כִּשְׁאוֹֹן, kiš'won
וַחֲמָתוֹֹ, waħamatwo
כָאֵלֶה, xa'ele
יְחָבֶל, yħavel
אֶגְרוֹֹף, egrwof
מִפִּיךָ, mipiyxa
טבת,, ṭvt,
יוֹֹמִין, ywomiyn
עֲנָק, ʕanaq
מִפִּיהֶם, mipiyhem
כְּפַטִישׁ, kfaṭiyš
אֶת-שְׁלוֹֹמֵךְ,, et-šlwomex,
טוֹֹבָה, ṭwova
שֵׁבֶט, ševeṭ
קטע., qṭʕ.
וְהַשֵׁנִי, whašeniy
שָׁפַט, šafaṭ
תִמְרֹט, timroṭ
דָלוּהָ, daluha
גַם-אֶת, gam-'et
וָאַרְחִיב, wa'arħiyv
נִיצוֹֹץ, niyt͡swot͡s
תַרְשִׁישׁ, taršiyš
יְמָאֵן, yma'en
מִשְׁכַּן, miškan
בְעֵינֵיהֶם., vʕeyneyhem.
שֵׂעָר,, seʕar,
הַבִּיטוּ,, habiyṭu,
וְקִדְמָה, wqidma
אֶת-בִּלְעוֹֹ, et-bilʕwo
וּנְשָׂאתָה, unsa'ta
וְלַגָיְא., wlagay'.
כל-רוּחוֹֹ, xl-ruħwo
הָאַהֲבָה., ha'ahava.
וְהֶחֱלִיאָה, wheħeliy'a
וּמַגָיְא!, umagay'!
מֵעַרְפִּלֵי, meʕarpiley
וְחִדְשׁוּךְ,, wħidšux,
וְצָף, wt͡saf
לְמוּסַר, lmusar
אִם-שָׁחֹר?, im-šaħor?
וְעַל-לִבּוֹֹ, wʕal-libwo
הַלַיְלָה,, halayla,
מִזְמוֹֹרֵי, mizmworey
לֹא-נֵדַע, lo'-nedaʕ
הַזַכִּים, hazakiym
אֶת-קִנוֹֹ, et-qinwo
תָמִיתוּ, tamiytu
יִגְבַּה, yigba
לַאֲדוֹֹנִי, la'adwoniy
שֶׁמָא, šema'
וְעֶלְבּוֹֹן, wʕelbwon
בָּאֲשִׁישׁוֹֹת!, ba'ašiyšwot!
תִתְפּוֹֹצֵץ, titpwot͡set͡s
וּלְבָבֹו, ulvavow
תְרוּעַת, truʕat
וְהִנָךְ, whinax
יְהַרְהֵר, yharher
וּלְכָה, ulxa
הַלְבָנוֹֹן, halvanwon
הַלָלוּ, halalu
וְלֵילוֹֹתֵיהֶם, wleylwoteyhem
נְקִי-דַעַת,, nqiy-daʕat,
וְרָכַבְתִי, wraxavtiy
צורה, t͡swr
בְּתוֹֹכָה., btwoxa.
וַיַעֲנֵהוּ, wayaʕanehu
וּמֻנַחַת, umunaħat
כְּכָל-אֲבוֹֹתָיו,, kxal-'avwotayw,
צָנוּעַ,, t͡sanuʕa,
הַפְּרוּקָה, hapruqa
אָנִי..., aniy...
וְאֶל-שְׂפָתָיו, w'el-sfatayw
וּנְשׂוּאִים, unsu'iym
זַכִּים!, zakiym!
לְשׁוֹֹשַׁנָה, lšwošana
וּמִכַּוְּרוֹֹתֵיהֶם, umikaurwoteyhem
לָרוּחַ?, laruħa?
שְׁקֹד,, šqod,
סֹב, sov
שׁוֹֹאֵף, šwo'ef
בַּת-בַּת-שְׂחוֹֹק, bat-bat-sħwoq
וְשׁוֹֹאֲלִים:, wšwo'aliym:
לַשַׁחַר, lašaħar
וַיִצְנַח, wayit͡snaħ
בְּשָׁמְעִי, bšamʕiy
לְכָל-, lxal-
נָעוּ,, naʕu,
הִנָם, hinam
וּמַרְאֵהוּ, umar'ehu
וְכִסְאוֹֹ, wxis'wo
בִּשְׁמוֹֹנָה, bišmwona
נִתְזוּ, nitzu
אֲרֻכָּה, aruka
אֵלִיָהוּ., eliyahu.
אֱלֹהָיו, elohayw
בְפִיךְ, vfiyx
נִמְהָר, nimhar
כֹּחוֹֹ,, koħwo,
וַיִפְרֹץ, wayifrot͡s
בִּשְׁבִיל, bišviyl
לְשַׁאֲגַת, lša'agat
יִרְמְזוּ, yirmzu
וָאֵשׁ!, wa'eš!
הָאַכְזָרִי., ha'axzariy.
צוּרָיו, t͡surayw
עִבְרִי., ʕivriy.
אֲשֶׁר-בִּלְבָבִי, ašer-bilvaviy
מִפִּיהָ, mipiyha
הַבְּכִיָה..., habxiya...
אָנָה?, ana?
הִבְהִיקָה, hivhiyqa
יֵעוֹֹר, yeʕwor
אֲשֶׁר-נֶהְפַּךְ, ašer-nehpax
בְּנַהַם, bnaham
רָעֵב,, raʕev,
כֹּחִי, koħiy
לֹא-יָדַעְתִי, lo'-yadaʕtiy
וּשְׁלֹמֹה, ušlomo
הָאִלְמִים, ha'ilmiym
וְאִם-יֵשׁ, w'im-yeš
נָמוֹֹךְ..., namwox...
תַחֲרֹז, taħaroz
שָׂשֹׂון., sasown.
רַחֲבֵי, raħavey
צוּרִים., t͡suriym.
בְּבֹא, bvo'
לְהַפְרוֹֹת, lhafrwot
יֶלֶד,, yeled,
מַמָשׁ,, mamaš,
לְשִׁירַת, lšiyrat
בְפַחַד, vfaħad
וַחֲתוּ, waħatu
הַנַעֲלָמִים,, hanaʕalamiym,
הִנוֹֹ, hinwo
הַלָבָן., halavan.
אֶת-הַשַׁלְהֶבֶת;, et-hašalhevet;
אֶת-הַפָּרְפּוּרִיָה, et-haparpuriya
וְהֵעִיר, wheʕiyr
מֵעוֹֹדִי, meʕwodiy
מִנַרְתֵיקָה, minarteyqa
בַּקַרְקַע, baqarqaʕ
נוֹֹלָדְנוּ;, nwoladnu;
שֶׁל-זֹהַר, šel-zohar
מַלְאֲכֵי, mal'axey
דַקָה., daqa.
בַּרְזֶל,, barzel,
צְחֹרָה, t͡sħora
הַמְשַׁכֵּר, hamšaker
וּבַהֲרִימוֹֹ, uvahariymwo
כָּל-הָאָרֶץ, kal-ha'aret͡s
בַּעֲבוּרֵךְ..., baʕavurex...
הַדָבָר;, hadavar;
טְעוּנֵי, ṭʕuney
בַּיְקָבִים, bayqaviym
תָקַף, taqaf
הֵבֵאתִי:, heve'tiy:
בִּרְכָּיו, birkayw
הַחֲרֵדָה, haħareda
בְּצִוְחַת, bt͡siwħat
בְצַוָּארוֹֹ, vt͡saua'rwo
יוּכַל,, yuxal,
הִזָהֵרוּ, hizaheru
כָּל-סְבָךְ,, kal-svax,
הַעֲמִידוּ, haʕamiydu
מִדְבָּר,, midbar,
בָּטוּחַ, baṭuħa
בֶּן-שַׁחַר, ben-šaħar
וְזִכְרוֹֹ, wzixrwo
כְּשֶׁבֶת, kševet
נִיר, niyr
כְּסַהֲרוּרִיוֹֹת, ksaharuriywot
אַל-תִדְאָג,, al-tid'ag,
אַחֲרִית, aħariyt
הַפֹּרֵשׂ, hapores
שְׁלֹשָׁה., šloša.
נוֹֹצְצוֹֹת, nwot͡st͡swot
רִמְזֵי, rimzey
תִגְשִׁי, tigšiy
מִכָּל-פֶּגַע, mikal-pegaʕ
שְׁחֹרוֹֹת, šħorwot
אֲרוֹֹן, arwon
אָרְחָה, arħa
הַתְכֵלֶת,, hatxelet,
צוֹֹמוֹֹת, t͡swomwot
בְּמַעֲמַקָיו., bmaʕamaqayw.
פָּלֶך., palex.
ִּשׂדֵה, ּisde
לֹא-רַב, lo'-rav
עִם-כְּרוּבֵי, ʕim-kruvey
מְאוּרַת, m'urat
מַה-נִבְעַתִי!, ma-nivʕatiy!
בְּדִמְמַת, bdimmat
מֵעָלַי, meʕalay
מֵאֵלֶיהָ,, me'eleyha,
רָם,, ram,
הַגַנָה, hagana
כִּטְלֵה-חָלָב, kiṭle-ħalav
תִשְׁלָוִי,, tišlawiy,
תִמְחָאִי:, timħa'iy:
עָבֵי, ʕavey
עֲטָרָה,, ʕaṭara,
בּדָבָר,, bdavar,
נָתַנוּ, natanu
מִכְוָה, mixwa
מְגָדִים, mgadiym
וַיִפְחַד, wayifħad
וְעֵץ, wʕet͡s
נְכָאִים,, nxa'iym,
הַצוֹֹפִיוֹֹת,, hat͡swofiywot,
הִתְעוֹֹפְפִי,, hitʕwoffiy,
הֲבָעַט, havaʕaṭ
הָעֲטָרָה,, haʕaṭara,
צְוִיץ, t͡swiyt͡s
לָרִיק,, lariyq,
הֲתֵחָשֵׁב, hateħašev
מְפַלֵג, mfaleg
בָהָר, vahar
הַמָשִׁיחַ., hamašiyħa.
וַיָגוּרוּ, wayaguru
לַדֶבֶק, ladeveq
אֵידוֹֹ, eydwo
וָאֵתַע, wa'etaʕ
בְּצִירֵי, bt͡siyrey
וְשָׁנִים!, wšaniym!
אֲכוֹֹנֵן,, axwonen,
נִמְשָׁכִים, nimšaxiym
בְּלֶכְתִי, blextiy
חוֹֹחִים, ħwoħiym
קָדְשׁוֹֹ,, qadšwo,
וְאַחַי, w'aħay
וּכְכָל, uxxal
בְּאַדַרְתוֹֹ, b'adartwo
טָעוּן, ṭaʕun
יֵשׁ,, yeš,
וְרַב, wrav
כָּל-קָרְבָּן, kal-qarban
שֶׁל-אוֹֹרָה;, šel-'wora;
עַזַת, ʕazat
כָּפָן, kafan
עֲנָנִים, ʕananiym
הַנֶאֱמָן, hane'eman
צוֹֹפוֹֹת, t͡swofwot
זִיו, ziyw
בַבִּקְעָה, vabiqʕa
שׁוֹֹמְרָם, šwomram
וַתִדְרֹךְ, watidrox
כִּבְדֹלַח, kivdolaħ
על-ידי, ʕl-ydy
שׁוֹֹפָר,, šwofar,
וּבְהִתְנַעֲרָם, uvhitnaʕaram
וָאָרֶץ, wa'aret͡s
וּבְלֶכְתָם, uvlextam
אֶת-עַמְךָ, et-ʕamxa
בְּשִׁבְטֵי, bšivṭey
לְאֵידָם., l'eydam.
הַטִירוֹֹן,, haṭiyrwon,
גְדוֹֹלוֹֹת, gdwolwot
אַתָה?...", ata?..."
והרחבתן, whrħvtn
כָּל-צִצֵי, kal-t͡sit͡sey
וְנוֹֹשֵׂא, wnwose'
בַּלָיְלָה,, balayla,
אֶבְרוֹֹתָיו, evrwotayw
דֹפֶק, dofeq
הַכּוֹֹכָבִים., hakwoxaviym.
יַטֶה, yaṭe
בַּמַיִם,, bamayim,
הַצִדָה,, hat͡sida,
זֹאת:, zo't:
מִזְקֶנְתֵךְ, mizqentex
לַמִלְחָמָה, lamilħama
וּתְמוֹֹהַ, utmwoha
כִּבְיָכֹל,, kivyaxol,
כְקִשׁוּא., xqišu'.
חָמָס, ħamas
וַיִסְפֹּק, wayispoq
כָּבוֹֹת, kavwot
וְסַעֲרַת, wsaʕarat
וּלְתוֹֹעֲפוֹֹת, ultwoʕafwot
מִדַעַת, midaʕat
רַעַם,, raʕam,
לְמַחֲנוֹֹתֵיהֶם, lmaħanwoteyhem
הַצְלָלִים, hat͡slaliym
נָגֹלָה-נָא, nagola-na'
הַיָרֵחַ., hayareħa.
לַחְמִי,, laħmiy,
כָּעֵץ, kaʕet͡s
צִקְלוֹֹנוֹֹ, t͡siqlwonwo
גַפּוֹֹ;, gapwo;
הַקֵץ, haqet͡s
וָמֵתָה;, wameta;
קֵרֵחַ, qereħa
תוֹֹעֶה, twoʕe
וְתָפוּשׂ, wtafus
וּבְסוּת, uvsut
עֵינֶיהָ., ʕeyneyha.
עֲלִיצוּת, ʕaliyt͡sut
טְבוּלוֹֹת, ṭvulwot
וְכָבֵד,, wxaved,
וְאָמְנָם, w'amnam
נַפְשִׁי., nafšiy.
נִכְפָּלִים, nixpaliym
לֵאלֹהָיו, le'lohayw
עָבַרְתִי, ʕavartiy
גורשׁתי, gwršty
רַגְלַי, raglay
שַׁאֲנַנָה, ša'anana
מֵחַלֻקֵי, meħaluqey
נִזְרִי, nizriy
בּוֹֹקֵע, bwoqeʕ
וּרְגָעִים, urgaʕiym
וּכְלוֹֹת, uxlwot
הַיַעֲרָה,, hayaʕara,
שְׁאוֹֹן, š'won
קַשׁ, qaš
וִּמִבְּלִי, uimibliy
פְּנָי!, pnay!
בֵּיצִים., beyt͡siym.
בְּצִנְעָה, bt͡sinʕa
קֶשֶׁב, qešev
הָגוּי;, haguy;
מִסְגֶרֶת, misgeret
וְלַהֶבֶת, wlahevet
מֶנוּ, menu
הַדְבָרִים, hadvariym
חוֹֹלְלוּהָ, ħwolluha
נְעוּצוֹֹת, nʕut͡swot
תְרוּעָה, truʕa
מִי,, miy,
בְּכָל-סְבִיבוֹֹתָיו,הַקְרוֹֹבִים, bxal-sviyvwotayw,haqrwoviym
קִינִים,, qiyniym,
וַיִדֹם, wayidom
אֹבֶה., ove.
הַכָּבוֹֹד, hakavwod
וַתֵלַה, watela
הַכְּלוּאִים, haklu'iym
גְנוּזָה, gnuza
עַל-שֵׁן-סֶלַע., ʕal-šen-selaʕ.
אֲלֵיכֶן!, aleyxen!
העם., hʕm.
לֹא-נָתְנוּ, lo'-natnu
וּשְׂרָף, usraf
הָאָרֶץ?, ha'aret͡s?
בִּירִיעַת, biyriyʕat
לִרְעוֹֹת, lirʕwot
מִמְקוֹֹמִי, mimqwomiy
זְכִיתֶם, zxiytem
לְבָנוֹֹת, lvanwot
הַיְחִידִית, hayħiydiyt
אִתָךְ., itax.
מִתְמַהְמְהִים, mitmahmhiym
הַנָמָה, hanama
עבריים,, ʕvryym,
גָמֵלָה., gamela.
וְתִמְהוֹֹן, wtimhwon
גַלֵי, galey
וַתְלַהֵטְנָה, watlaheṭna
ונתן, wntn
וּפָקוּ, ufaqu
חֲלָקָה,, ħalaqa,
שֶׁיִגַע, šeyigaʕ
וַיִרְגַז, wayirgaz
פְרוּטַתְכֶם, fruṭatxem
לֹא-תֵרָפֵא, lo'-terafe'
וַחֲסִידִים, waħasiydiym
עָלֵינוּ!, ʕaleynu!
הַפְּתוּחָה., haptuħa.
מַחְלְפוֹֹת, maħlfwot
פְּנִינֵי-טָל, pniyney-ṭal
כְּמַיִם, kmayim
דְמוּתֵךְ, dmutex
הַזְאֵב, haz'ev
וּבָרֶגַע, uvaregaʕ
וְגַעֲרָתוֹֹ;, wgaʕaratwo;
שְׂרִיד, sriyd
לְבָבָה;, lvava;
יָדָיו, yadayw
וְעֲרָבָה;, wʕarava;
מִמַה-שֶׁבִּקַשְׁנוּ, mima-šebiqašnu
מַרְפֵּא, marpe'
גַלְגִלֶיה, galgiley
יַבָּשָׁה, yabaša
וּבוֹֹאֲךָ, uvwo'axa
דוּמִיָה, dumiya
לְמַטָה, lmaṭa
וַתִישַׁר, watiyšar
נִפְעָמָה, nifʕama
מִטָתֵהוּ., miṭatehu.
כְּלֵילוֹֹתָיו., kleylwotayw.
וְעַל-מִפְתַן, wʕal-miftan
מִקְלְעוֹֹת, miqlʕwot
בְּלַהַב, blahav
וְשָׂחַקְתְ,, wsaħaqt,
לְרַגְלַיִךְ..., lraglayix...
וְאוֹֹרָה, w'wora
קוֹֹדֵר, qwoder
בָּעֹל, baʕol
וְאָזְלַת, w'azlat
מִפַּחד, mipaħd
מֻצְהָב, mut͡shav
אֵרָדֵם, eradem
וּבְאֶצְבְּעוֹֹתָיו, uv'et͡sbʕwotayw
תִירְאוּ, tiyr'u
רְחַב, rħav
וְהוֹֹצִיאָה, whwot͡siy'a
וּדְמָעוֹֹת, udmaʕwot
וְעַל-פְּנֵיהֶן, wʕal-pneyhen
וְאוֹֹמֶרֶת, w'womeret
הַשֵן,, haשen,
זְרֹעַ, zroʕa
הָרוֹֹעֶה, harwoʕe
בִּגְרוֹֹן, bigrwon
קַרְדֹם,, qardom,
מֵהַבִּיט, mehabiyṭ
וּמְלוֹֹאָה., umlwo'a.
הַפּעַם., hapʕam.
וְתַמָה, wtama
יְאַמְצֶנָה, y'amt͡sena
עַל-רֹאשׁוֹֹ,, ʕal-ro'šwo,
וּמוֹֹדִים;, umwodiym;
יָצָאתִי., yat͡sa'tiy.
הַצְלָלִים., hat͡slaliym.
נְטָעֵךְ, nṭaʕex
וּמְסַפֵּר, umsaper
נֶחְשְׂפוּ, neħsfu
בְרָקִים, vraqiym
גוֹֹי, gwoy
עֹנִי, ʕoniy
בְּהֵיכָלוֹֹ, bheyxalwo
גַם-הַפֶּשַׂע, gam-hapesaʕ
לְאֹרֶךְ, l'orex
הַמְפוֹֹצֵץ!, hamfwot͡set͡s!
מִשְׂפָתְךָ,, misfatxa,
"נִצַחְתִי,, "nit͡saħtiy,
וּבְפִזְמוֹֹנֵינוּ, uvfizmwoneynu
וְלֹא-קָמָה, wlo'-qama
